Order,File_Type,SKU_number,SoldFlag,SoldCount,MarketingType,ReleaseNumber,New_Release_Flag,StrengthFactor,PriceReg,ReleaseYear,ItemCount,LowUserPrice,LowNetPrice
175578,active,544653,0.0,0.0,d,3,1,40120.50875,79.95,2013,86,10.8,42.36
175579,active,892755,0.0,0.0,s,2,1,573355.8838,44.99,2014,22,23.93,28.05
175580,active,240284,0.0,0.0,s,1,0,1930539.713,77.0,2000,19,4.0,56.03
175581,active,670170,0.0,0.0,d,0,0,2173357.958,99.0,2006,17,34.49,119.82
175582,active,636563,0.0,0.0,d,3,1,2046611.281,297.99,2008,16,8.94,16.17
175583,active,789132,0.0,0.0,d,2,1,4974837.979,199.0,2003,19,6.24,68.57
175584,active,866344,0.0,0.0,s,4,1,211491.3688,69.95,2014,20,23.99,38.46
175585,active,529716,0.0,0.0,s,3,1,1175500.876,69.95,2010,17,11.07,0.0
175586,active,647922,0.0,0.0,d,1,0,2424875.556,193.95,2006,22,36.57,84.85
175587,active,573529,0.0,0.0,d,1,0,3016742.414,113.0,2001,16,10.98,16.63
175588,active,919166,0.0,0.0,d,1,0,467975.6763,49.99,2007,61,4.35,12.87
175589,active,545587,0.0,0.0,s,3,1,42636.6375,54.99,2013,53,13.49,33.99
175590,active,181953,0.0,0.0,s,1,0,40353.725,49.99,2009,29,23.98,25.98
175591,active,2635613,0.0,0.0,s,1,0,7861.56,59.99,2004,88,18.41,36.53
175592,active,529713,0.0,0.0,s,2,1,18049.2975,39.99,2012,54,10.81,23.49
175593,active,292055,0.0,0.0,s,1,0,295947.1538,39.99,2005,216,4.0,9.99
175594,active,617953,0.0,0.0,s,1,0,38496.575,49.99,2011,31,11.94,28.98
175595,active,627392,0.0,0.0,s,2,1,1080415.069,49.99,2011,44,4.0,9.94
175596,active,859265,0.0,0.0,s,2,1,2760.2425,44.95,2005,202,16.15,27.91
175597,active,1615974,0.0,0.0,d,1,0,430438.8463,39.99,2008,85,4.5,5.88
175598,active,1932495,0.0,0.0,s,1,0,33987.91875,49.99,2014,37,25.9,31.12
175599,active,545589,0.0,0.0,s,3,1,14058.33875,69.99,2013,57,29.5,38.74
175600,active,181999,0.0,0.0,s,2,1,224737.9825,69.99,2009,41,5.03,33.94
175601,active,633253,0.0,0.0,s,1,0,111941.6,49.99,2010,55,9.43,32.25
175602,active,529712,0.0,0.0,s,2,1,119594.7813,49.99,2008,51,12.39,22.49
175603,active,353663,0.0,0.0,s,1,0,51627.425,49.99,2007,41,19.1,26.77
175604,active,872280,0.0,0.0,s,2,1,6153793.541,146.95,1994,21,4.0,28.95
175605,active,132614,0.0,0.0,s,10,1,33454.545,154.95,2009,77,17.24,56.69
175606,active,182451,0.0,0.0,d,9,1,1738272.505,105.33,2000,35,4.0,37.98
175607,active,132424,0.0,0.0,d,9,1,643966.84,110.6,2000,34,6.26,50.73
175608,active,2002962,0.0,0.0,s,1,0,326977.4888,49.95,2015,8,33.79,47.09
175609,active,1955560,0.0,0.0,d,0,0,301614.6763,19.95,2011,13,17.38,19.91
175610,active,1718376,0.0,0.0,d,1,0,2178548.074,45.0,2007,23,3.99,11.06
175611,active,1718306,0.0,0.0,s,2,1,428977.9375,55.0,2011,38,16.05,58.99
175612,active,890359,0.0,0.0,s,0,0,981894.6713,19.96,2010,6,24.04,19.96
175613,active,619888,0.0,0.0,s,2,1,666018.06,59.95,2001,38,4.0,44.68
175614,active,2509452,0.0,0.0,d,0,0,417431.485,24.95,1996,51,4.0,14.09
175615,active,747498,0.0,0.0,s,2,1,370712.755,49.95,2010,28,34.25,44.06
175616,active,2745337,0.0,0.0,s,2,1,181356.5225,53.95,2001,66,6.83,32.99
175617,active,3783396,0.0,0.0,s,3,1,76031.85,60.0,2003,74,13.21,33.17
175618,active,1778682,0.0,0.0,s,1,0,59067.975,60.0,2013,18,32.69,35.63
175619,active,629212,0.0,0.0,s,5,1,59609.46,49.99,2012,49,5.96,30.99
175620,active,198031,0.0,0.0,s,4,1,835725.0513,46.47,2010,79,4.0,7.79
175621,active,197710,0.0,0.0,s,3,1,1918088.43,39.79,2006,43,4.09,4.58
175622,active,133146,0.0,0.0,d,3,1,1036468.11,91.0,2009,41,4.0,10.95
175623,active,607723,0.0,0.0,d,2,1,2168300.874,59.8,2006,27,4.0,7.98
175624,active,162357,0.0,0.0,s,3,1,730055.765,115.95,2009,42,23.49,69.29
175625,active,1455677,0.0,0.0,d,2,1,1525067.409,205.73,2014,24,5.75,59.99
175626,active,553150,0.0,0.0,d,2,1,1030193.228,197.53,2011,29,6.16,359.64
175627,active,120250,0.0,0.0,d,2,1,168286.5013,130.2,2011,198,5.74,17.76
175628,active,114710,0.0,0.0,d,0,0,853503.9338,103.89,2006,167,4.0,5.88
175629,active,1452111,0.0,0.0,s,2,1,1222778.49,191.73,2012,31,13.76,174.11
175630,active,1651550,0.0,0.0,d,1,0,3451332.148,59.95,2007,14,35.54,43.99
175631,active,613921,0.0,0.0,s,0,0,506604.6938,40.98,2005,86,4.34,40.98
175632,active,53112,0.0,0.0,d,9,1,545721.9038,78.95,2007,60,4.0,9.72
175633,active,545642,0.0,0.0,d,11,1,9998.80875,165.95,2012,72,6.76,55.61
175634,active,551300,0.0,0.0,s,0,0,2235146.698,96.16,2003,36,4.79,54.99
175635,active,112324,0.0,0.0,s,0,0,487536.635,151.5,2007,69,7.15,51.47
175636,active,194149,0.0,0.0,s,1,0,42525.95,66.0,2009,30,33.49,48.78
175637,active,53113,0.0,0.0,d,10,1,138585.15,177.95,2009,140,4.49,23.99
175638,active,576554,0.0,0.0,d,2,1,1245816.948,61.95,2002,23,4.59,37.64
175639,active,60446,0.0,0.0,d,3,1,1656239.986,265.95,2006,52,4.55,33.91
175640,active,253858,0.0,0.0,d,4,1,998189.6013,250.95,2009,67,4.0,9.97
175641,active,873231,0.0,0.0,d,4,1,1457999.955,141.99,2010,27,5.26,19.52
175642,active,789388,0.0,0.0,s,2,1,4836807.444,74.95,2003,34,4.07,8.99
175643,active,610348,0.0,0.0,s,5,1,7503.49625,119.99,2013,99,49.49,48.74
175644,active,203831,0.0,0.0,d,3,1,1827781.736,94.95,2006,99,4.0,5.99
175645,active,204058,0.0,0.0,d,4,1,66827.4075,106.99,2009,196,5.48,12.99
175646,active,529711,0.0,0.0,s,2,1,64471.76375,50.99,2010,45,14.4,24.37
175647,active,53722,0.0,0.0,d,4,1,16700.89875,90.0,2008,116,13.95,39.85
175648,active,577673,0.0,0.0,s,2,1,2036166.95,48.0,1997,40,4.0,6.89
175649,active,618160,0.0,0.0,s,11,1,642490.6163,51.95,1999,68,4.0,0.0
175650,active,574215,0.0,0.0,s,2,1,137443.9025,40.95,2010,30,21.93,37.94
175651,active,576748,0.0,0.0,s,1,0,28173.32875,96.95,2011,18,54.98,62.99
175652,active,184784,0.0,0.0,s,2,1,1423033.525,112.75,2001,70,4.58,18.99
175653,active,873243,0.0,0.0,d,4,1,960319.2925,130.95,2004,30,4.98,50.15
175654,active,778374,0.0,0.0,d,3,1,1386446.406,93.95,2003,15,6.99,46.69
175655,active,200425,0.0,0.0,s,5,1,283979.8025,131.95,2010,94,26.21,53.99
175656,active,245135,0.0,0.0,d,6,1,1067664.038,318.95,2004,41,4.0,17.49
175657,active,200384,0.0,0.0,s,1,0,58209.475,116.95,2010,42,22.34,68.99
175658,active,118359,0.0,0.0,d,5,1,261450.99,76.0,2009,33,11.18,43.94
175659,active,576639,0.0,0.0,d,2,1,416694.4288,129.95,2008,74,4.0,30.75
175660,active,632058,0.0,0.0,s,3,1,31109.33375,124.95,2013,41,45.99,76.97
175661,active,536939,0.0,0.0,s,6,1,37256.0675,103.8,2012,75,39.3,79.94
175662,active,205983,0.0,0.0,d,1,0,1715732.179,80.0,2005,34,4.0,9.98
175663,active,162650,0.0,0.0,d,2,1,140233.695,90.0,2009,128,4.0,14.77
175664,active,632043,0.0,0.0,s,3,1,5511.9125,95.0,2013,72,27.5,53.94
175665,active,468655,0.0,0.0,d,7,1,693111.465,148.0,2007,29,7.97,43.98
175666,active,143369,0.0,0.0,d,2,1,1107053.193,35.0,1998,26,4.0,16.0
175667,active,344566,0.0,0.0,s,1,0,80351.7,94.95,2006,34,13.84,53.86
175668,active,252022,0.0,0.0,s,1,0,120939.575,145.95,2010,45,19.87,71.99
175669,active,529708,0.0,0.0,s,4,1,93780.8425,123.95,2012,40,76.74,83.98
175670,active,200308,0.0,0.0,d,3,1,931613.9738,123.95,2003,54,4.0,8.75
175671,active,869508,0.0,0.0,s,2,1,78882.55,90.95,2015,25,42.99,43.94
175672,active,597294,0.0,0.0,d,2,1,4995430.744,65.0,2003,17,4.0,72.33
175673,active,201706,0.0,0.0,d,3,1,674998.4275,45.95,2006,38,4.0,22.82
175674,active,665351,0.0,0.0,s,2,1,85609.04125,85.0,2012,25,33.99,38.98
175675,active,60447,0.0,0.0,d,5,1,1895975.535,176.95,2005,63,3.99,9.95
175676,active,639710,0.0,0.0,s,8,1,31424.5475,102.95,2013,53,43.98,56.98
175677,active,366534,0.0,0.0,d,6,1,1091916.67,103.95,2008,78,4.0,4.13
175678,active,529707,0.0,0.0,d,5,1,302657.6213,90.95,2011,48,5.15,40.33
175679,active,533966,0.0,0.0,d,4,1,948459.1325,90.95,2007,55,4.0,22.48
175680,active,577735,0.0,0.0,d,1,0,764519.7063,80.0,2007,68,4.0,8.98
175681,active,582902,0.0,0.0,s,3,1,697375.2763,125.4,1997,86,4.0,33.79
175682,active,867352,0.0,0.0,s,2,1,57853.7275,90.0,2013,57,29.8,52.35
175683,active,246592,0.0,0.0,d,1,0,351520.2763,69.95,2008,36,4.0,25.0
175684,active,494788,0.0,0.0,d,1,0,1307078.355,125.95,2007,21,4.0,41.87
175685,active,200300,0.0,0.0,d,1,0,1087458.46,140.95,2005,34,4.0,16.97
175686,active,209630,0.0,0.0,d,1,0,335589.4625,42.0,2008,59,5.96,25.98
175687,active,186216,0.0,0.0,s,2,1,4339103.033,115.0,1997,22,3.99,8.96
175688,active,162835,0.0,0.0,d,4,1,353065.4213,13.97,2010,54,7.15,13.96
175689,active,449523,0.0,0.0,d,3,1,1227204.751,43.99,2006,54,4.0,31.98
175690,active,291707,0.0,0.0,d,5,1,90808.31625,355.95,2011,56,9.72,69.3
175691,active,60449,0.0,0.0,d,3,1,1658255.661,288.95,2004,49,4.0,23.97
175692,active,288938,0.0,0.0,d,4,1,692516.3025,376.95,2008,44,4.44,50.98
175693,active,564580,0.0,0.0,d,0,0,4457027.883,75.0,2002,17,4.0,42.94
175694,active,288916,0.0,0.0,d,4,1,223613.5313,9.95,2007,33,4.0,12.94
175695,active,288514,0.0,0.0,d,3,1,409092.7413,86.67,2002,45,4.0,24.49
175696,active,917824,0.0,0.0,s,4,1,59117.605,64.95,2014,41,31.84,40.94
175697,active,55137,0.0,0.0,d,6,1,515113.605,67.21,2008,62,4.0,27.15
175698,active,110703,0.0,0.0,d,7,1,22345.78125,121.14,2011,109,12.98,41.93
175699,active,55136,0.0,0.0,d,5,1,1503059.305,116.5,2006,51,3.79,6.47
175700,active,407877,0.0,0.0,s,2,1,19608.575,85.0,2007,41,39.25,43.09
175701,active,1708707,0.0,0.0,s,0,0,132213.8738,65.0,2014,26,36.08,52.7
175702,active,199113,0.0,0.0,d,1,0,661281.3263,97.0,2003,42,4.0,9.98
175703,active,285914,0.0,0.0,s,4,1,249064.0438,115.0,2002,49,4.0,38.94
175704,active,190432,0.0,0.0,d,4,1,219075.815,56.39,2007,46,4.91,33.98
175705,active,652272,0.0,0.0,s,1,0,11397.91875,78.95,2013,57,30.97,0.0
175706,active,914255,0.0,0.0,s,6,1,10503.69125,69.95,2014,40,32.59,61.69
175707,active,253984,0.0,0.0,d,4,1,155320.4425,106.0,2011,95,4.0,19.84
175708,active,529701,0.0,0.0,s,3,1,329304.88,130.5,2009,47,8.68,25.97
175709,active,56007,0.0,0.0,s,0,0,584899.055,86.0,2002,50,4.0,37.0
175710,active,248890,0.0,0.0,d,3,1,1115234.21,94.95,2007,61,4.0,15.99
175711,active,286075,0.0,0.0,s,1,0,45147.05,143.8,2010,97,8.59,33.45
175712,active,1826379,0.0,0.0,s,4,1,51596.59375,85.95,2015,20,62.66,71.99
175713,active,200436,0.0,0.0,d,3,1,206961.3113,111.95,2008,115,8.75,21.99
175714,active,260005,0.0,0.0,d,1,0,1007649.023,103.0,2007,42,4.0,33.89
175715,active,592352,0.0,0.0,d,2,1,2539298.814,84.95,2008,44,4.0,5.22
175716,active,534683,0.0,0.0,d,4,1,819289.9675,98.95,2012,104,4.0,10.99
175717,active,529699,0.0,0.0,d,3,1,1374670.908,92.95,2010,92,3.79,6.09
175718,active,162766,0.0,0.0,s,3,1,241333.0463,90.0,2009,26,23.87,37.59
175719,active,143282,0.0,0.0,d,6,1,871282.3413,158.0,2008,36,5.59,6.59
175720,active,875729,0.0,0.0,d,5,1,1050835.713,133.0,2004,38,4.76,55.0
175721,active,433363,0.0,0.0,d,6,1,313496.0763,213.0,2008,50,6.36,77.99
175722,active,254480,0.0,0.0,s,2,1,86296.7175,48.95,2011,43,24.74,27.7
175723,active,615152,0.0,0.0,s,2,1,5351233.249,42.5,1995,23,3.99,38.93
175724,active,906646,0.0,0.0,s,5,1,145195.01,57.5,2015,24,38.2,46.11
175725,active,262463,0.0,0.0,s,0,0,1308295.008,24.95,2007,33,4.0,45.91
175726,active,591359,0.0,0.0,s,2,1,623017.145,100.95,2005,54,4.0,53.75
175727,active,131366,0.0,0.0,d,0,0,1443769.701,53.6,2000,41,4.0,33.79
175728,active,594661,0.0,0.0,s,2,1,264608.5025,77.95,2012,20,42.9,38.95
175729,active,600757,0.0,0.0,s,4,1,169809.0375,229.99,2011,44,20.45,121.69
175730,active,543592,0.0,0.0,s,2,1,92091.05,46.95,2009,14,30.47,32.54
175731,active,199890,0.0,0.0,d,4,1,3141354.183,64.95,2004,28,4.0,7.93
175732,active,867444,0.0,0.0,s,2,1,102721.8925,99.95,2014,47,33.92,71.98
175733,active,200252,0.0,0.0,d,1,0,490284.925,133.95,2007,78,4.0,19.89
175734,active,529698,0.0,0.0,d,4,1,1398724.634,78.95,2011,33,4.0,53.29
175735,active,200349,0.0,0.0,d,3,1,1209404.01,109.95,2007,68,4.0,5.57
175736,active,254547,0.0,0.0,d,4,1,132524.95,101.95,2011,126,3.84,11.94
175737,active,61236,0.0,0.0,s,2,1,1928526.904,66.95,2004,43,4.0,15.98
175738,active,200282,0.0,0.0,d,5,1,604617.5588,122.95,2007,132,4.0,28.83
175739,active,529697,0.0,0.0,s,6,1,40051.92125,118.95,2012,58,29.83,68.94
175740,active,576733,0.0,0.0,s,1,0,35218.725,131.95,2011,35,52.67,66.68
175741,active,609694,0.0,0.0,s,3,1,2274025.693,83.0,2003,38,4.0,34.23
175742,active,597284,0.0,0.0,d,5,1,49904.2325,100.0,2011,114,7.94,29.98
175743,active,609696,0.0,0.0,d,4,1,810852.3475,89.0,2007,89,4.0,12.99
175744,active,609695,0.0,0.0,d,4,1,696422.3188,98.0,2005,91,4.0,7.98
175745,active,260020,0.0,0.0,d,5,1,24532.52,142.25,2010,104,4.99,48.89
175746,active,529696,0.0,0.0,d,4,1,726707.25,208.95,2008,80,4.0,11.41
175747,active,534672,0.0,0.0,s,8,1,54634.99375,65.95,2013,53,13.94,36.84
175748,active,248791,0.0,0.0,d,7,1,883078.1725,59.95,2007,90,4.0,8.88
175749,active,200635,0.0,0.0,d,1,0,32186.035,121.95,2010,69,39.99,62.27
175750,active,584907,0.0,0.0,d,2,1,3435635.323,52.0,2002,30,4.0,15.89
175751,active,200309,0.0,0.0,d,0,0,1913717.683,76.95,2004,45,4.0,20.96
175752,active,200363,0.0,0.0,d,2,1,476122.01,139.95,2008,90,4.0,21.21
175753,active,849947,0.0,0.0,d,3,1,947216.8263,82.5,1999,34,6.98,21.99
175754,active,642029,0.0,0.0,d,6,1,279853.6663,95.0,2013,39,21.24,39.89
175755,active,582345,0.0,0.0,d,4,1,2492887.24,75.0,2007,27,4.0,5.99
175756,active,295829,0.0,0.0,d,5,1,929090.9463,90.0,2010,40,4.12,10.98
175757,active,294180,0.0,0.0,s,2,1,362140.5638,79.99,2007,82,4.97,33.74
175758,active,200004,0.0,0.0,d,1,0,616260.8125,115.95,2005,50,4.0,44.51
175759,active,637765,0.0,0.0,s,1,0,89178.02875,102.95,2012,35,31.98,58.97
175760,active,620297,0.0,0.0,d,2,1,802015.7913,85.0,2008,55,4.07,8.91
175761,active,867663,0.0,0.0,s,3,1,259408.2513,96.0,2014,30,49.91,63.37
175762,active,249813,0.0,0.0,d,2,1,342924.6363,186.95,2008,68,4.0,12.65
175763,active,114197,0.0,0.0,s,4,1,1444236.479,52.67,2001,57,3.97,5.98
175764,active,116131,0.0,0.0,d,5,1,831113.3825,62.59,2005,105,4.0,13.49
175765,active,120199,0.0,0.0,d,6,1,62933.03375,89.0,2010,139,7.23,27.32
175766,active,609372,0.0,0.0,d,2,1,5139099.799,101.95,1994,21,4.0,12.94
175767,active,609120,0.0,0.0,d,3,1,1252235.08,154.95,2001,34,4.0,35.34
175768,active,162475,0.0,0.0,s,1,0,72352.36,85.0,2010,41,21.99,0.0
175769,active,607448,0.0,0.0,s,8,1,70744.7275,130.4,2008,155,8.59,37.24
175770,active,57174,0.0,0.0,d,6,1,1241125.871,72.95,2005,109,4.0,4.8
175771,active,57175,0.0,0.0,d,7,1,107153.3075,92.95,2009,303,4.0,13.96
175772,active,438052,0.0,0.0,d,4,1,985889.2275,69.0,2007,34,4.22,67.52
175773,active,53202,0.0,0.0,d,7,1,150271.73,36.9,2010,75,4.45,23.98
175774,active,169908,0.0,0.0,d,2,1,229369.45,250.95,2009,60,9.69,61.25
175775,active,346401,0.0,0.0,s,7,1,653945.9325,93.95,2009,25,24.99,67.11
175776,active,912260,0.0,0.0,d,3,1,4095070.791,65.95,2004,29,4.0,32.99
175777,active,417337,0.0,0.0,d,8,1,15605.37875,28.97,2011,152,6.64,20.98
175778,active,163986,0.0,0.0,d,1,0,1538476.06,6.62,2003,38,3.84,4.58
175779,active,760271,0.0,0.0,d,1,0,8249526.066,512.85,2003,15,6.38,111.01
175780,active,421858,0.0,0.0,d,1,0,228372.9075,152.8,2010,59,4.78,71.35
175781,active,53204,0.0,0.0,d,5,1,2182401.569,20.98,2005,39,4.0,19.98
175782,active,450489,0.0,0.0,d,0,0,3085745.811,145.94,2006,13,5.69,126.51
175783,active,451802,0.0,0.0,d,7,1,40086.72125,323.95,2009,68,12.45,43.95
175784,active,178000,0.0,0.0,d,1,0,1459518.734,155.95,2005,36,4.0,49.84
175785,active,252602,0.0,0.0,d,3,1,68508.84375,19.15,2011,104,4.7,18.99
175786,active,109648,0.0,0.0,s,6,1,2767663.251,17.87,2005,39,4.0,19.98
175787,active,416626,0.0,0.0,d,7,1,355206.0675,21.99,2008,103,4.13,15.25
175788,active,53201,0.0,0.0,d,6,1,950009.34,23.98,2008,98,4.0,19.95
175789,active,450427,0.0,0.0,d,6,1,488084.7,200.95,2006,63,4.0,41.56
175790,active,52753,0.0,0.0,d,2,1,645854.3588,19.39,2006,84,4.0,15.69
175791,active,116039,0.0,0.0,s,7,1,261309.5063,121.6,2005,47,6.63,73.99
175792,active,607214,0.0,0.0,d,6,1,1571677.413,45.0,2001,26,5.01,61.42
175793,active,52021,0.0,0.0,s,5,1,1598959.818,167.95,2000,75,4.0,4.99
175794,active,52022,0.0,0.0,d,8,1,18824.67,229.95,2011,89,12.04,34.37
175795,active,52024,0.0,0.0,d,6,1,1328285.74,162.95,2005,135,3.98,13.41
175796,active,52023,0.0,0.0,d,7,1,383461.005,242.95,2008,152,4.0,13.87
175797,active,591345,0.0,0.0,s,1,0,132197.75,184.95,2004,43,5.44,62.01
175798,active,423294,0.0,0.0,d,1,0,299720.76,149.0,2008,64,6.65,26.98
175799,active,635574,0.0,0.0,s,4,1,26944.85,88.95,2013,40,43.25,53.98
175800,active,553609,0.0,0.0,d,2,1,605828.825,94.4,2008,55,4.0,11.29
175801,active,391022,0.0,0.0,d,8,1,2294196.223,86.0,2004,24,4.0,4.73
175802,active,260013,0.0,0.0,d,9,1,291288.78,99.0,2009,45,4.0,7.95
175803,active,391016,0.0,0.0,s,6,1,4977507.481,51.0,2000,18,3.99,14.61
175804,active,916231,0.0,0.0,d,1,0,390589.45,192.95,1996,25,4.0,44.69
175805,active,497315,0.0,0.0,s,2,1,86704.525,197.95,2007,92,37.98,58.99
175806,active,54046,0.0,0.0,d,8,1,115161.1525,89.4,2008,136,4.0,17.94
175807,active,579414,0.0,0.0,s,6,1,801162.3425,68.0,2004,72,4.0,12.94
175808,active,54047,0.0,0.0,d,9,1,264831.5275,105.4,2010,131,4.31,23.99
175809,active,1551956,0.0,0.0,s,2,1,1399867.884,70.95,2014,21,40.17,60.18
175810,active,902532,0.0,0.0,s,8,1,1184945.976,91.95,2007,25,42.99,66.41
175811,active,634568,0.0,0.0,s,2,1,467637.4313,67.95,2004,29,6.21,31.1
175812,active,598496,0.0,0.0,s,2,1,155719.4575,117.5,2009,47,4.14,55.81
175813,active,1867707,0.0,0.0,d,1,0,2570971.523,57.95,2009,26,4.0,28.85
175814,active,661036,0.0,0.0,s,2,1,866303.29,57.95,2012,20,18.94,49.97
175815,active,50873,0.0,0.0,d,3,1,243492.525,141.95,2009,104,4.0,18.99
175816,active,534616,0.0,0.0,d,5,1,20211.10625,172.5,2011,100,40.43,53.99
175817,active,658040,0.0,0.0,s,4,1,26647.23875,114.95,2013,65,36.25,67.39
175818,active,50871,0.0,0.0,d,2,1,1100620.484,91.95,2005,73,4.0,9.55
175819,active,502758,0.0,0.0,d,4,1,463005.7463,120.0,2007,54,6.32,60.42
175820,active,919018,0.0,0.0,d,3,1,1281325.204,108.0,2005,45,4.0,11.96
175821,active,632137,0.0,0.0,s,2,1,713999.82,75.0,2012,30,22.54,39.89
175822,active,749805,0.0,0.0,d,1,0,1533302.335,78.95,2007,29,4.0,17.94
175823,active,330358,0.0,0.0,d,1,0,2281283.159,142.95,2003,30,4.0,16.89
175824,active,330650,0.0,0.0,s,2,1,168563.5288,164.95,2006,72,4.0,13.99
175825,active,874583,0.0,0.0,d,3,1,4423695.938,135.04,2010,33,9.67,63.2
175826,active,594306,0.0,0.0,d,3,1,874083.1738,139.0,2010,32,4.0,45.73
175827,active,152394,0.0,0.0,d,3,1,881472.0463,139.0,2004,49,5.63,51.09
175828,active,1437526,0.0,0.0,s,1,0,64837.4,60.0,2015,12,32.41,35.77
175829,active,391031,0.0,0.0,d,1,0,532352.01,137.25,2008,24,6.99,33.99
175830,active,546252,0.0,0.0,s,2,1,104151.6213,146.0,2012,72,75.99,98.99
175831,active,1677877,0.0,0.0,s,4,1,374394.3863,47.95,2014,19,43.94,44.45
175832,active,259997,0.0,0.0,d,2,1,616377.2413,78.0,2005,53,4.0,16.98
175833,active,647136,0.0,0.0,s,2,1,676658.0363,39.99,2012,37,7.12,24.65
175834,active,3127272,0.0,0.0,s,12,1,1023369.841,35.95,2004,36,5.96,46.19
175835,active,3127271,0.0,0.0,s,12,1,499607.335,32.95,2004,94,4.0,20.81
175836,active,2154385,0.0,0.0,d,1,0,1076072.393,29.95,2006,29,4.0,14.47
175837,active,634991,0.0,0.0,d,2,1,509273.1138,39.95,2011,16,26.18,38.12
175838,active,614499,0.0,0.0,d,2,1,572507.265,80.85,2013,12,7.99,0.0
175839,active,2583400,0.0,0.0,s,1,0,575670.0488,202.95,2005,38,4.31,54.56
175840,active,790021,0.0,0.0,s,0,0,124608.5763,35.0,2008,27,24.73,26.37
175841,active,2153784,0.0,0.0,s,5,1,76192.675,36.49,2012,9,31.7,33.99
175842,active,890881,0.0,0.0,s,15,1,106024.8413,50.0,2014,52,30.99,36.03
175843,active,615739,0.0,0.0,d,1,0,1451871.436,94.99,2001,39,4.76,31.87
175844,active,188004,0.0,0.0,d,5,1,1353302.595,93.99,2002,49,4.0,38.59
175845,active,561666,0.0,0.0,s,1,0,33897.9,74.95,2007,14,48.99,45.87
175846,active,253660,0.0,0.0,s,2,1,54201.72,59.95,2009,43,36.91,39.06
175847,active,788725,0.0,0.0,d,1,0,3479441.756,99.0,2000,20,5.92,47.19
175848,active,775145,0.0,0.0,d,1,0,4213900.308,184.0,2003,21,4.64,33.57
175849,active,627267,0.0,0.0,d,2,1,1459764.081,195.0,2010,16,44.4,46.99
175850,active,278662,0.0,0.0,d,2,1,479955.0025,89.95,2005,60,6.97,44.2
175851,active,541606,0.0,0.0,s,2,1,122796.85,42.95,2008,20,14.02,19.25
175852,active,2227926,0.0,0.0,s,0,0,848720.325,10.62,2010,3,9.69,9.97
175853,active,285347,0.0,0.0,s,3,1,679589.9475,88.45,2006,30,11.79,88.99
175854,active,870553,0.0,0.0,s,3,1,304637.5775,212.0,2007,29,22.99,65.99
175855,active,111310,0.0,0.0,d,4,1,118759.2088,48.97,2010,58,47.69,79.66
175856,active,2560645,0.0,0.0,d,0,0,3096024.666,67.53,1980,25,6.38,73.21
175857,active,2177715,0.0,0.0,d,1,0,4313471.299,119.0,2006,14,40.64,192.57
175858,active,3598688,0.0,0.0,d,0,0,2758754.4,99.95,1997,13,38.92,803.99
175859,active,911139,0.0,0.0,d,0,0,1320684.563,113.31,1992,32,6.49,101.86
175860,active,635374,0.0,0.0,d,9,1,968520.0138,62.42,2001,38,4.76,54.49
175861,active,660546,0.0,0.0,d,2,1,439160.8063,212.2,1998,35,5.18,117.07
175862,active,633510,0.0,0.0,s,2,1,182110.1463,134.66,2002,36,22.72,103.61
175863,active,1595143,0.0,0.0,d,1,0,2075760.346,170.0,2008,20,54.99,108.44
175864,active,654859,0.0,0.0,s,2,1,457605.8038,49.95,2005,20,22.16,0.0
175865,active,185155,0.0,0.0,s,0,0,126278.4088,118.05,1996,170,4.44,10.99
175866,active,571870,0.0,0.0,s,4,1,1375972.624,18.24,2001,42,4.07,18.24
175867,active,848937,0.0,0.0,s,3,1,2915057.124,59.96,1998,38,4.0,38.21
175868,active,60961,0.0,0.0,d,5,1,394568.865,101.95,2004,128,4.0,7.89
175869,active,544251,0.0,0.0,s,7,1,80667.4175,111.95,2013,73,9.56,23.76
175870,active,291752,0.0,0.0,d,6,1,378967.8388,115.95,2009,126,4.93,19.76
175871,active,1624399,0.0,0.0,s,2,1,1418802.684,110.2,2006,56,4.0,7.97
175872,active,874123,0.0,0.0,d,4,1,3398790.329,22.67,1992,21,4.08,92.21
175873,active,868376,0.0,0.0,d,5,1,1817128.4,29.56,1996,52,4.0,32.09
175874,active,155352,0.0,0.0,s,6,1,98765.8675,132.95,1999,59,16.99,41.72
175875,active,259366,0.0,0.0,d,3,1,704925.0575,126.72,2003,39,11.0,53.25
175876,active,621161,0.0,0.0,d,2,1,486164.7863,99.0,2000,53,5.57,47.63
175877,active,541649,0.0,0.0,d,3,1,114630.1413,130.0,2008,44,19.32,78.73
175878,active,608327,0.0,0.0,d,5,1,1563161.356,100.37,2000,33,6.74,70.73
175879,active,647861,0.0,0.0,s,2,1,480787.4075,37.95,2003,39,5.47,25.99
175880,active,359379,0.0,0.0,s,0,0,600646.235,49.95,2001,37,5.94,19.54
175881,active,1731766,0.0,0.0,d,0,0,2527237.433,149.95,2007,15,10.01,79.88
175882,active,2836611,0.0,0.0,s,2,1,1715927.79,119.95,1995,27,4.42,68.45
175883,active,202227,0.0,0.0,s,3,1,1494198.081,317.95,2000,30,5.76,33.94
175884,active,529683,0.0,0.0,d,5,1,257079.475,272.95,2010,68,14.58,38.97
175885,active,60452,0.0,0.0,d,4,1,719439.8263,299.95,2005,37,8.97,33.99
175886,active,1449381,0.0,0.0,d,2,1,1517141.998,130.75,2006,21,28.78,147.88
